0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
213.0,32.0,245.0,2651.0,166.0,2489.0,2496.0,29.0,1215.0,242.0,236.0,219.0,230.0,3636.0,1170.0,91.0,235.0,303.0,182.0,114.0,0.0
206.0,41.0,170.0,4186.0,33.0,3037.0,3255.0,16.0,1744.0,362.0,225.0,246.0,215.0,3701.0,1211.0,-24.0,205.0,252.0,19.0,121.0,1.0
168.0,0.0,172.0,604.0,354.0,1124.0,3332.0,19.0,3784.0,594.0,220.0,224.0,184.0,1697.0,3573.0,186.0,203.0,62.0,79.0,154.0,1.0
217.0,34.0,233.0,570.0,171.0,1610.0,2938.0,28.0,2259.0,684.0,245.0,224.0,226.0,3025.0,1794.0,272.0,239.0,332.0,67.0,126.0,1.0
217.0,53.0,229.0,2724.0,70.0,1263.0,3396.0,8.0,1740.0,552.0,238.0,201.0,229.0,3690.0,2340.0,47.0,225.0,157.0,219.0,129.0,1.0
230.0,-4.0,218.0,926.0,267.0,1559.0,3034.0,14.0,5833.0,693.0,216.0,227.0,184.0,2888.0,5301.0,43.0,245.0,350.0,16.0,200.0,0.0
178.0,16.0,219.0,1110.0,76.0,2003.0,3308.0,38.0,2630.0,162.0,224.0,214.0,236.0,2024.0,395.0,108.0,143.0,314.0,40.0,3.0,1.0
234.0,66.0,218.0,595.0,304.0,1129.0,2878.0,17.0,1872.0,309.0,224.0,233.0,171.0,641.0,1437.0,73.0,229.0,315.0,54.0,198.0,0.0
245.0,108.0,221.0,5574.0,18.0,1366.0,3016.0,15.0,1395.0,362.0,248.0,246.0,208.0,1952.0,3318.0,157.0,208.0,314.0,238.0,134.0,0.0
214.0,13.0,235.0,1554.0,217.0,1045.0,3355.0,9.0,2572.0,0.0,236.0,220.0,210.0,2223.0,484.0,0.0,249.0,200.0,57.0,175.0,1.0
221.0,15.0,236.0,2910.0,336.0,1026.0,3293.0,17.0,1952.0,1170.0,229.0,238.0,179.0,2477.0,2068.0,276.0,214.0,77.0,42.0,173.0,1.0
236.0,30.0,159.0,5132.0,27.0,1230.0,3149.0,6.0,2885.0,182.0,237.0,190.0,217.0,1170.0,1032.0,14.0,226.0,235.0,152.0,145.0,0.0
240.0,10.0,248.0,270.0,68.0,1846.0,2895.0,26.0,162.0,150.0,236.0,254.0,236.0,934.0,1158.0,83.0,180.0,204.0,195.0,60.0,0.0
196.0,14.0,201.0,4113.0,324.0,1682.0,3451.0,11.0,5011.0,484.0,240.0,237.0,192.0,379.0,4235.0,32.0,228.0,238.0,300.0,176.0,1.0
220.0,41.0,229.0,866.0,127.0,2467.0,2513.0,11.0,900.0,212.0,199.0,242.0,239.0,5066.0,890.0,55.0,232.0,159.0,349.0,122.0,0.0
200.0,2.0,199.0,5731.0,299.0,5775.0,3282.0,7.0,2486.0,510.0,239.0,235.0,200.0,1101.0,663.0,7.0,237.0,72.0,14.0,177.0,0.0
192.0,140.0,219.0,888.0,77.0,2001.0,3114.0,5.0,1048.0,85.0,244.0,222.0,227.0,212.0,2294.0,0.0,230.0,342.0,129.0,138.0,0.0
82.0,-22.0,204.0,1237.0,209.0,2910.0,2842.0,20.0,1531.0,371.0,224.0,218.0,200.0,2340.0,840.0,-3.0,254.0,167.0,332.0,182.0,0.0
236.0,10.0,242.0,3430.0,333.0,1206.0,3784.0,12.0,5030.0,949.0,228.0,174.0,192.0,1599.0,3131.0,338.0,225.0,309.0,313.0,171.0,1.0
192.0,258.0,250.0,2164.0,169.0,854.0,3435.0,18.0,3415.0,987.0,216.0,227.0,231.0,1651.0,1024.0,86.0,244.0,132.0,35.0,138.0,1.0
218.0,-5.0,229.0,3330.0,38.0,4747.0,2982.0,8.0,5694.0,218.0,244.0,226.0,220.0,2359.0,3724.0,33.0,222.0,32.0,239.0,137.0,0.0
235.0,40.0,228.0,2914.0,84.0,1482.0,3215.0,20.0,1819.0,85.0,188.0,252.0,244.0,2359.0,285.0,15.0,201.0,103.0,255.0,78.0,1.0
202.0,3.0,234.0,4681.0,313.0,2781.0,2593.0,29.0,1679.0,42.0,202.0,205.0,129.0,765.0,1261.0,20.0,204.0,84.0,159.0,208.0,0.0
200.0,58.0,216.0,3893.0,61.0,480.0,3289.0,6.0,1061.0,0.0,243.0,219.0,225.0,1170.0,1358.0,0.0,228.0,75.0,195.0,137.0,1.0
229.0,5.0,250.0,5370.0,51.0,2430.0,3185.0,9.0,2863.0,547.0,235.0,220.0,225.0,3849.0,4883.0,43.0,220.0,99.0,197.0,128.0,0.0
189.0,31.0,177.0,1706.0,332.0,175.0,2934.0,15.0,3331.0,192.0,221.0,221.0,184.0,2513.0,1762.0,38.0,220.0,103.0,141.0,175.0,0.0
166.0,69.0,250.0,979.0,129.0,134.0,2725.0,18.0,1860.0,234.0,216.0,239.0,246.0,4370.0,2268.0,45.0,227.0,188.0,74.0,102.0,0.0
236.0,0.0,184.0,1723.0,89.0,1198.0,2863.0,18.0,1613.0,323.0,225.0,180.0,244.0,1222.0,1684.0,97.0,207.0,336.0,170.0,85.0,0.0
198.0,20.0,217.0,2336.0,349.0,677.0,3362.0,19.0,3824.0,531.0,202.0,211.0,183.0,2470.0,3505.0,28.0,206.0,324.0,110.0,159.0,1.0
136.0,29.0,227.0,5347.0,45.0,1775.0,3194.0,11.0,1516.0,108.0,153.0,239.0,223.0,1785.0,713.0,3.0,217.0,21.0,165.0,127.0,1.0
202.0,106.0,243.0,600.0,283.0,1231.0,3427.0,13.0,4772.0,1008.0,212.0,229.0,183.0,3144.0,2963.0,246.0,240.0,14.0,99.0,197.0,1.0
208.0,45.0,244.0,4428.0,35.0,3027.0,3114.0,11.0,5265.0,509.0,241.0,188.0,219.0,2281.0,1622.0,58.0,215.0,337.0,267.0,130.0,0.0
212.0,0.0,214.0,1405.0,295.0,960.0,3373.0,17.0,5077.0,30.0,225.0,182.0,169.0,1350.0,3721.0,9.0,233.0,121.0,348.0,203.0,1.0
241.0,76.0,214.0,720.0,29.0,5824.0,3834.0,14.0,4325.0,834.0,231.0,193.0,214.0,2070.0,2400.0,58.0,208.0,336.0,163.0,127.0,1.0
222.0,9.0,225.0,234.0,141.0,3390.0,2995.0,13.0,4203.0,180.0,226.0,166.0,239.0,1668.0,5198.0,20.0,236.0,206.0,125.0,125.0,0.0
232.0,10.0,206.0,3178.0,182.0,2518.0,3368.0,7.0,2789.0,973.0,236.0,238.0,223.0,6139.0,1500.0,166.0,245.0,43.0,205.0,156.0,1.0
207.0,-129.0,196.0,1124.0,344.0,5816.0,3403.0,7.0,1613.0,339.0,241.0,186.0,206.0,3463.0,1138.0,64.0,229.0,16.0,45.0,162.0,1.0
231.0,76.0,226.0,404.0,340.0,658.0,3337.0,18.0,3254.0,192.0,210.0,196.0,180.0,1793.0,2347.0,59.0,212.0,319.0,217.0,169.0,1.0
152.0,0.0,239.0,2994.0,329.0,872.0,3338.0,10.0,5136.0,335.0,221.0,217.0,197.0,4455.0,3210.0,11.0,229.0,243.0,241.0,171.0,1.0
215.0,-19.0,218.0,696.0,112.0,836.0,3384.0,22.0,2329.0,240.0,213.0,215.0,251.0,1786.0,953.0,65.0,212.0,234.0,43.0,77.0,1.0
200.0,-5.0,227.0,1624.0,354.0,2697.0,3405.0,11.0,1482.0,524.0,237.0,217.0,201.0,1590.0,1376.0,66.0,220.0,228.0,124.0,157.0,1.0
247.0,7.0,237.0,5925.0,206.0,1867.0,3099.0,14.0,2046.0,210.0,229.0,233.0,210.0,2608.0,3652.0,-38.0,252.0,51.0,39.0,174.0,0.0
194.0,105.0,231.0,630.0,172.0,5749.0,2698.0,11.0,1831.0,42.0,237.0,247.0,228.0,1572.0,3967.0,8.0,245.0,292.0,292.0,148.0,0.0
235.0,1.0,244.0,5796.0,83.0,2340.0,3407.0,13.0,2402.0,67.0,237.0,244.0,238.0,3178.0,3660.0,10.0,216.0,132.0,54.0,106.0,1.0
249.0,28.0,232.0,2900.0,188.0,1159.0,3373.0,13.0,2801.0,1006.0,233.0,192.0,221.0,1797.0,1884.0,134.0,249.0,52.0,298.0,159.0,1.0
210.0,-6.0,202.0,2469.0,23.0,3337.0,2529.0,17.0,1500.0,162.0,231.0,189.0,208.0,1269.0,997.0,39.0,202.0,95.0,134.0,127.0,0.0
233.0,157.0,247.0,2864.0,78.0,2230.0,3009.0,15.0,1209.0,691.0,171.0,198.0,238.0,2310.0,1026.0,213.0,211.0,147.0,343.0,100.0,0.0
218.0,86.0,208.0,3005.0,80.0,2947.0,2876.0,15.0,1749.0,497.0,210.0,216.0,239.0,5053.0,2868.0,65.0,211.0,315.0,24.0,98.0,0.0
197.0,7.0,224.0,1127.0,23.0,3267.0,3360.0,10.0,2617.0,85.0,214.0,211.0,214.0,3027.0,685.0,19.0,219.0,45.0,63.0,140.0,1.0
207.0,2.0,228.0,1590.0,105.0,2731.0,2867.0,13.0,3467.0,0.0,228.0,212.0,242.0,3263.0,4978.0,0.0,223.0,34.0,40.0,108.0,0.0
201.0,23.0,238.0,3084.0,50.0,180.0,3253.0,7.0,2322.0,42.0,213.0,241.0,224.0,738.0,2812.0,0.0,224.0,282.0,277.0,135.0,1.0
207.0,34.0,218.0,430.0,66.0,4373.0,3321.0,9.0,841.0,458.0,246.0,242.0,229.0,4213.0,1209.0,79.0,223.0,146.0,29.0,127.0,1.0
224.0,68.0,253.0,780.0,30.0,1434.0,2809.0,7.0,1657.0,255.0,210.0,238.0,218.0,2527.0,1353.0,25.0,226.0,177.0,322.0,143.0,0.0
203.0,18.0,230.0,5133.0,121.0,3189.0,3404.0,14.0,630.0,618.0,203.0,233.0,243.0,4592.0,391.0,175.0,228.0,131.0,90.0,111.0,1.0
199.0,5.0,233.0,4772.0,4.0,3048.0,3207.0,15.0,684.0,216.0,192.0,208.0,199.0,1320.0,1873.0,63.0,209.0,86.0,336.0,146.0,0.0
183.0,-5.0,220.0,604.0,0.0,1500.0,2910.0,7.0,2679.0,319.0,209.0,223.0,210.0,1411.0,2259.0,57.0,228.0,98.0,26.0,155.0,0.0
247.0,156.0,225.0,5079.0,270.0,2948.0,2962.0,17.0,5792.0,524.0,240.0,230.0,173.0,1965.0,6036.0,67.0,244.0,108.0,166.0,209.0,0.0
232.0,39.0,209.0,3081.0,349.0,1532.0,3256.0,16.0,2059.0,1050.0,250.0,226.0,189.0,6061.0,2173.0,239.0,212.0,17.0,69.0,160.0,1.0
227.0,19.0,230.0,4921.0,354.0,1243.0,2143.0,17.0,470.0,301.0,215.0,212.0,189.0,1902.0,552.0,139.0,207.0,330.0,40.0,155.0,0.0
188.0,161.0,198.0,3951.0,61.0,4660.0,3314.0,12.0,2016.0,150.0,229.0,223.0,230.0,769.0,3178.0,-20.0,215.0,39.0,270.0,117.0,1.0
226.0,78.0,227.0,1358.0,56.0,5796.0,2867.0,12.0,1922.0,228.0,193.0,244.0,228.0,5158.0,2741.0,21.0,214.0,157.0,110.0,117.0,0.0
201.0,172.0,226.0,5223.0,353.0,1822.0,3353.0,8.0,780.0,511.0,235.0,204.0,207.0,3645.0,2221.0,19.0,227.0,207.0,326.0,158.0,1.0
183.0,124.0,242.0,3368.0,29.0,2953.0,2672.0,24.0,1140.0,242.0,244.0,159.0,204.0,1471.0,886.0,104.0,181.0,48.0,238.0,103.0,0.0
153.0,-14.0,203.0,499.0,0.0,3976.0,3509.0,5.0,1445.0,430.0,227.0,176.0,213.0,497.0,949.0,16.0,231.0,10.0,126.0,156.0,1.0
237.0,1.0,216.0,684.0,182.0,1131.0,3248.0,6.0,4268.0,283.0,226.0,209.0,222.0,646.0,2281.0,21.0,244.0,38.0,254.0,157.0,1.0
219.0,0.0,213.0,716.0,202.0,1718.0,3260.0,15.0,3963.0,216.0,245.0,222.0,212.0,1914.0,2480.0,33.0,252.0,261.0,292.0,171.0,1.0
196.0,49.0,227.0,1165.0,354.0,558.0,3221.0,6.0,283.0,240.0,238.0,203.0,209.0,1100.0,1237.0,22.0,229.0,314.0,131.0,158.0,0.0
191.0,66.0,238.0,2379.0,0.0,3529.0,3297.0,16.0,2063.0,1239.0,203.0,238.0,195.0,828.0,1950.0,280.0,209.0,67.0,45.0,150.0,1.0
200.0,249.0,211.0,2160.0,353.0,5250.0,3352.0,20.0,2087.0,924.0,208.0,186.0,182.0,1442.0,553.0,149.0,202.0,5.0,290.0,155.0,1.0
232.0,47.0,205.0,2724.0,294.0,3745.0,3261.0,10.0,4511.0,365.0,226.0,190.0,191.0,4161.0,1406.0,82.0,238.0,272.0,136.0,187.0,1.0
215.0,63.0,217.0,5539.0,211.0,2640.0,2920.0,6.0,2053.0,162.0,167.0,247.0,216.0,2935.0,834.0,30.0,245.0,355.0,173.0,166.0,0.0
254.0,67.0,239.0,2163.0,129.0,5219.0,3369.0,10.0,3805.0,60.0,248.0,175.0,236.0,3078.0,2673.0,-4.0,234.0,113.0,104.0,128.0,1.0
138.0,0.0,201.0,2574.0,214.0,997.0,2528.0,21.0,1437.0,90.0,208.0,202.0,195.0,297.0,1356.0,-12.0,254.0,333.0,249.0,187.0,0.0
209.0,140.0,245.0,3007.0,144.0,2048.0,2220.0,32.0,1209.0,67.0,225.0,155.0,245.0,4233.0,1082.0,37.0,214.0,356.0,37.0,70.0,0.0
213.0,17.0,200.0,2173.0,337.0,2368.0,3286.0,22.0,1316.0,760.0,218.0,203.0,167.0,828.0,1651.0,174.0,204.0,319.0,148.0,173.0,1.0
169.0,85.0,232.0,741.0,44.0,2624.0,3404.0,13.0,3937.0,216.0,225.0,180.0,222.0,1501.0,2929.0,56.0,210.0,333.0,82.0,120.0,1.0
211.0,235.0,210.0,1973.0,94.0,3501.0,3386.0,4.0,2525.0,182.0,230.0,247.0,225.0,1476.0,2442.0,8.0,234.0,258.0,11.0,144.0,1.0
216.0,147.0,226.0,2112.0,176.0,2552.0,3251.0,15.0,2962.0,210.0,240.0,216.0,226.0,3810.0,2343.0,33.0,247.0,100.0,313.0,149.0,1.0
245.0,48.0,228.0,1827.0,40.0,3744.0,2611.0,29.0,819.0,242.0,221.0,200.0,209.0,994.0,1448.0,145.0,165.0,84.0,221.0,74.0,0.0
195.0,49.0,216.0,3203.0,203.0,2382.0,2898.0,12.0,1888.0,67.0,166.0,206.0,214.0,201.0,2228.0,11.0,251.0,48.0,243.0,170.0,0.0
217.0,-1.0,231.0,1695.0,155.0,5523.0,3378.0,12.0,3140.0,992.0,205.0,226.0,234.0,3683.0,990.0,176.0,241.0,114.0,327.0,137.0,1.0
217.0,39.0,238.0,3695.0,130.0,1422.0,2805.0,11.0,1965.0,0.0,240.0,192.0,238.0,3212.0,2398.0,0.0,234.0,16.0,32.0,125.0,0.0
209.0,137.0,246.0,930.0,113.0,2188.0,3376.0,23.0,2287.0,210.0,223.0,171.0,252.0,2583.0,931.0,57.0,209.0,277.0,187.0,71.0,1.0
199.0,8.0,229.0,335.0,315.0,591.0,2899.0,27.0,932.0,170.0,240.0,233.0,137.0,2680.0,1295.0,88.0,206.0,82.0,103.0,203.0,0.0
201.0,4.0,223.0,840.0,7.0,2156.0,3460.0,14.0,1082.0,404.0,204.0,212.0,202.0,1992.0,1605.0,207.0,212.0,44.0,17.0,145.0,1.0
193.0,57.0,210.0,1663.0,162.0,1426.0,3320.0,13.0,3984.0,190.0,220.0,219.0,232.0,2896.0,2393.0,24.0,243.0,63.0,17.0,140.0,1.0
246.0,19.0,239.0,1337.0,92.0,1657.0,3282.0,8.0,3905.0,30.0,237.0,194.0,233.0,6033.0,2162.0,-5.0,228.0,321.0,127.0,128.0,1.0
193.0,7.0,233.0,3369.0,7.0,977.0,3681.0,15.0,5176.0,1201.0,242.0,202.0,201.0,2958.0,3598.0,326.0,209.0,113.0,194.0,144.0,1.0
213.0,206.0,221.0,1234.0,306.0,1048.0,2772.0,4.0,1489.0,256.0,242.0,221.0,208.0,3497.0,2436.0,36.0,237.0,50.0,53.0,168.0,0.0
169.0,41.0,236.0,750.0,312.0,2418.0,3300.0,26.0,4335.0,400.0,221.0,203.0,140.0,2881.0,2423.0,117.0,210.0,97.0,11.0,205.0,1.0
199.0,0.0,224.0,3144.0,120.0,1170.0,3425.0,9.0,1879.0,153.0,230.0,218.0,236.0,510.0,3089.0,46.0,233.0,351.0,337.0,128.0,1.0
201.0,146.0,232.0,4436.0,115.0,330.0,3168.0,27.0,3990.0,255.0,200.0,224.0,254.0,6511.0,2242.0,81.0,202.0,67.0,225.0,56.0,0.0
240.0,56.0,220.0,1842.0,321.0,864.0,3028.0,16.0,1234.0,330.0,216.0,206.0,178.0,2546.0,1740.0,51.0,223.0,57.0,84.0,184.0,0.0
208.0,5.0,191.0,4296.0,131.0,570.0,2736.0,11.0,3010.0,30.0,240.0,183.0,238.0,2197.0,1343.0,-8.0,234.0,88.0,66.0,126.0,0.0
219.0,1.0,207.0,931.0,122.0,5794.0,3012.0,12.0,390.0,362.0,223.0,208.0,241.0,949.0,1319.0,46.0,230.0,223.0,14.0,117.0,0.0
243.0,0.0,231.0,5787.0,160.0,3130.0,3462.0,12.0,4049.0,537.0,221.0,238.0,233.0,1724.0,3181.0,112.0,242.0,99.0,202.0,139.0,1.0
249.0,148.0,232.0,2337.0,177.0,4461.0,3451.0,12.0,4120.0,566.0,203.0,233.0,226.0,1282.0,3076.0,115.0,247.0,113.0,28.0,151.0,1.0
240.0,165.0,238.0,2022.0,104.0,90.0,3252.0,24.0,2126.0,67.0,220.0,246.0,252.0,2944.0,90.0,12.0,202.0,30.0,264.0,64.0,1.0
208.0,31.0,203.0,2098.0,83.0,953.0,3367.0,4.0,1172.0,459.0,232.0,249.0,225.0,4349.0,2452.0,45.0,233.0,350.0,300.0,143.0,1.0
194.0,14.0,233.0,2992.0,73.0,4735.0,3143.0,16.0,2188.0,335.0,185.0,197.0,237.0,524.0,2322.0,24.0,207.0,30.0,341.0,96.0,0.0
214.0,27.0,221.0,1588.0,81.0,4614.0,3432.0,5.0,1115.0,216.0,252.0,231.0,226.0,1748.0,942.0,-5.0,231.0,58.0,131.0,140.0,1.0
171.0,0.0,239.0,2192.0,13.0,1637.0,2988.0,8.0,2790.0,60.0,202.0,184.0,212.0,3829.0,1652.0,1.0,223.0,104.0,333.0,148.0,0.0
191.0,-43.0,194.0,5045.0,345.0,240.0,3386.0,15.0,5191.0,150.0,233.0,225.0,190.0,162.0,3540.0,27.0,216.0,350.0,58.0,164.0,1.0
152.0,0.0,235.0,402.0,355.0,2624.0,3403.0,9.0,1572.0,384.0,254.0,204.0,206.0,1165.0,1195.0,64.0,224.0,209.0,268.0,157.0,1.0
220.0,5.0,225.0,912.0,129.0,2359.0,3403.0,6.0,2023.0,576.0,226.0,245.0,230.0,5959.0,1611.0,170.0,236.0,97.0,311.0,139.0,1.0
195.0,0.0,183.0,446.0,177.0,4144.0,3390.0,9.0,4288.0,90.0,233.0,202.0,225.0,3362.0,4092.0,-6.0,245.0,264.0,312.0,153.0,1.0
245.0,56.0,181.0,5828.0,324.0,875.0,3064.0,8.0,4084.0,134.0,195.0,222.0,200.0,1704.0,2240.0,23.0,231.0,299.0,75.0,171.0,0.0
222.0,-2.0,240.0,6018.0,206.0,2122.0,3318.0,12.0,2643.0,30.0,235.0,226.0,212.0,1087.0,540.0,0.0,251.0,24.0,305.0,172.0,1.0
241.0,3.0,239.0,2613.0,107.0,2406.0,3384.0,14.0,674.0,564.0,207.0,232.0,243.0,3137.0,661.0,155.0,223.0,167.0,313.0,106.0,1.0
181.0,68.0,218.0,4140.0,87.0,4563.0,3267.0,18.0,3075.0,216.0,234.0,237.0,243.0,3076.0,2012.0,-17.0,208.0,229.0,118.0,88.0,1.0
136.0,-22.0,235.0,1621.0,87.0,1422.0,3252.0,9.0,3064.0,228.0,223.0,214.0,234.0,3456.0,2006.0,-16.0,225.0,40.0,100.0,123.0,1.0
238.0,39.0,185.0,1415.0,357.0,2799.0,3375.0,18.0,3784.0,467.0,211.0,138.0,190.0,1142.0,3443.0,41.0,206.0,20.0,352.0,151.0,1.0
226.0,45.0,229.0,3848.0,317.0,5359.0,2836.0,24.0,3766.0,216.0,233.0,202.0,149.0,5980.0,1064.0,81.0,210.0,222.0,319.0,198.0,0.0
237.0,50.0,229.0,1650.0,157.0,1528.0,3427.0,20.0,1770.0,495.0,218.0,223.0,238.0,2076.0,631.0,268.0,238.0,27.0,269.0,120.0,1.0
202.0,65.0,216.0,1548.0,68.0,1697.0,2391.0,18.0,474.0,124.0,221.0,247.0,235.0,4603.0,875.0,21.0,202.0,155.0,294.0,92.0,0.0
241.0,0.0,208.0,3675.0,336.0,1338.0,3527.0,6.0,1533.0,480.0,174.0,241.0,206.0,582.0,2032.0,33.0,231.0,186.0,42.0,164.0,1.0
200.0,111.0,219.0,2337.0,237.0,2910.0,2923.0,17.0,2687.0,85.0,205.0,178.0,187.0,2065.0,2125.0,22.0,252.0,333.0,178.0,200.0,0.0
183.0,0.0,210.0,4054.0,253.0,1722.0,3217.0,5.0,6053.0,234.0,216.0,224.0,209.0,1445.0,1664.0,23.0,243.0,34.0,74.0,173.0,0.0
235.0,44.0,185.0,1273.0,0.0,3151.0,3264.0,4.0,3561.0,553.0,201.0,147.0,214.0,1451.0,2556.0,73.0,232.0,288.0,346.0,156.0,0.0
121.0,6.0,173.0,4475.0,72.0,2227.0,2952.0,13.0,4656.0,108.0,224.0,230.0,235.0,1033.0,4533.0,24.0,214.0,43.0,354.0,108.0,0.0
216.0,47.0,202.0,283.0,62.0,4288.0,3249.0,29.0,1626.0,90.0,243.0,231.0,230.0,1867.0,698.0,44.0,167.0,16.0,126.0,50.0,1.0
227.0,87.0,195.0,711.0,352.0,1651.0,2915.0,30.0,2669.0,313.0,228.0,220.0,155.0,997.0,2554.0,59.0,174.0,189.0,335.0,147.0,0.0
235.0,22.0,232.0,2952.0,145.0,1677.0,2543.0,13.0,720.0,67.0,230.0,228.0,238.0,4020.0,201.0,20.0,237.0,339.0,103.0,127.0,0.0
232.0,6.0,220.0,992.0,73.0,1392.0,3218.0,6.0,4877.0,242.0,251.0,186.0,227.0,1572.0,2125.0,11.0,229.0,36.0,192.0,136.0,0.0
237.0,3.0,200.0,693.0,306.0,4434.0,3497.0,11.0,5287.0,324.0,218.0,230.0,190.0,1752.0,4290.0,37.0,234.0,28.0,314.0,184.0,1.0
199.0,49.0,248.0,2553.0,97.0,2588.0,3523.0,10.0,2609.0,914.0,192.0,254.0,236.0,4767.0,1027.0,310.0,226.0,82.0,349.0,120.0,0.0
209.0,110.0,212.0,3570.0,57.0,3310.0,3122.0,16.0,4517.0,277.0,232.0,221.0,229.0,1364.0,2471.0,75.0,205.0,68.0,1.0,104.0,0.0
199.0,-4.0,186.0,2301.0,323.0,446.0,2911.0,9.0,3023.0,283.0,230.0,212.0,196.0,2784.0,1917.0,54.0,230.0,84.0,282.0,174.0,0.0
240.0,-52.0,237.0,1600.0,54.0,1677.0,3446.0,23.0,3297.0,0.0,244.0,177.0,227.0,2012.0,2532.0,0.0,184.0,157.0,38.0,78.0,1.0
230.0,52.0,228.0,5336.0,117.0,1033.0,3375.0,11.0,2249.0,85.0,188.0,233.0,239.0,765.0,3421.0,-3.0,230.0,24.0,99.0,120.0,1.0
179.0,-9.0,206.0,1359.0,47.0,2974.0,3395.0,12.0,2759.0,120.0,201.0,199.0,224.0,886.0,2210.0,19.0,214.0,148.0,155.0,123.0,1.0
182.0,59.0,196.0,1165.0,130.0,3827.0,2876.0,24.0,2062.0,443.0,221.0,222.0,250.0,2584.0,1924.0,97.0,219.0,152.0,5.0,82.0,0.0
212.0,99.0,209.0,2474.0,294.0,700.0,3289.0,9.0,1050.0,300.0,238.0,218.0,194.0,1120.0,2298.0,97.0,238.0,67.0,30.0,184.0,1.0
197.0,-1.0,240.0,1964.0,23.0,3920.0,3339.0,7.0,2982.0,67.0,197.0,203.0,216.0,2190.0,2073.0,0.0,225.0,353.0,355.0,145.0,1.0
239.0,105.0,213.0,1980.0,356.0,2630.0,3425.0,17.0,1798.0,108.0,247.0,200.0,190.0,4216.0,2018.0,34.0,206.0,327.0,272.0,152.0,1.0
223.0,94.0,230.0,1399.0,66.0,700.0,2951.0,13.0,3752.0,408.0,213.0,234.0,232.0,3503.0,2508.0,174.0,213.0,339.0,85.0,110.0,0.0
222.0,83.0,213.0,3958.0,221.0,2253.0,3040.0,16.0,1242.0,361.0,184.0,212.0,198.0,1050.0,558.0,18.0,254.0,1.0,139.0,188.0,0.0
245.0,36.0,248.0,1538.0,14.0,2589.0,3686.0,12.0,5009.0,1020.0,224.0,242.0,209.0,2847.0,3302.0,277.0,216.0,16.0,191.0,143.0,1.0
215.0,-2.0,223.0,360.0,16.0,2790.0,3084.0,7.0,2702.0,268.0,226.0,252.0,214.0,1146.0,1746.0,14.0,226.0,356.0,8.0,148.0,0.0
151.0,160.0,215.0,3994.0,40.0,3473.0,2527.0,4.0,108.0,210.0,190.0,248.0,220.0,1293.0,1758.0,44.0,231.0,14.0,32.0,147.0,0.0
205.0,35.0,234.0,6749.0,318.0,781.0,3307.0,14.0,3074.0,134.0,220.0,221.0,184.0,1266.0,2212.0,25.0,227.0,171.0,213.0,183.0,1.0
212.0,7.0,212.0,2234.0,47.0,840.0,2657.0,10.0,1431.0,0.0,239.0,199.0,224.0,2486.0,1499.0,0.0,217.0,4.0,14.0,127.0,0.0
227.0,72.0,248.0,418.0,214.0,1430.0,3239.0,7.0,2673.0,162.0,239.0,185.0,214.0,2056.0,2641.0,39.0,247.0,100.0,103.0,169.0,1.0
216.0,1.0,172.0,4983.0,63.0,4392.0,2998.0,3.0,5121.0,175.0,250.0,223.0,222.0,598.0,5116.0,13.0,233.0,15.0,301.0,146.0,0.0
174.0,0.0,228.0,2190.0,125.0,1138.0,3400.0,14.0,771.0,900.0,172.0,218.0,242.0,966.0,108.0,190.0,230.0,260.0,328.0,113.0,1.0
192.0,16.0,254.0,2947.0,48.0,1165.0,3359.0,7.0,4593.0,30.0,181.0,214.0,223.0,5977.0,4212.0,0.0,225.0,151.0,45.0,137.0,1.0
233.0,271.0,224.0,376.0,172.0,1865.0,3008.0,14.0,5746.0,722.0,217.0,214.0,228.0,339.0,3840.0,89.0,246.0,239.0,45.0,146.0,0.0
222.0,9.0,200.0,3901.0,175.0,1495.0,3356.0,10.0,2730.0,1128.0,243.0,251.0,226.0,1374.0,1812.0,117.0,245.0,27.0,28.0,151.0,1.0
194.0,74.0,227.0,1816.0,22.0,1167.0,3104.0,15.0,1505.0,60.0,218.0,183.0,210.0,1610.0,2482.0,16.0,208.0,317.0,18.0,131.0,0.0
223.0,88.0,220.0,916.0,101.0,5021.0,2604.0,18.0,1041.0,134.0,254.0,205.0,247.0,3794.0,987.0,-30.0,213.0,55.0,24.0,88.0,0.0
216.0,0.0,235.0,201.0,344.0,3772.0,2886.0,7.0,2927.0,446.0,221.0,154.0,206.0,741.0,3606.0,30.0,229.0,186.0,138.0,162.0,0.0
234.0,21.0,238.0,924.0,196.0,1813.0,3384.0,7.0,2778.0,0.0,230.0,211.0,219.0,1581.0,541.0,0.0,246.0,214.0,54.0,162.0,1.0
215.0,85.0,212.0,2932.0,34.0,1834.0,3044.0,15.0,2571.0,60.0,209.0,199.0,216.0,2023.0,4118.0,1.0,206.0,358.0,117.0,121.0,0.0
247.0,19.0,203.0,1717.0,346.0,2841.0,3328.0,18.0,2588.0,594.0,228.0,246.0,182.0,1020.0,285.0,177.0,208.0,278.0,54.0,163.0,0.0
135.0,13.0,193.0,1323.0,172.0,2641.0,3349.0,16.0,4196.0,607.0,229.0,230.0,229.0,1150.0,2156.0,70.0,246.0,48.0,172.0,144.0,1.0
221.0,142.0,215.0,1702.0,96.0,1198.0,3331.0,9.0,1849.0,60.0,223.0,210.0,234.0,5045.0,3302.0,9.0,228.0,265.0,274.0,125.0,1.0
