0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
23.0,1.0,1.0,1.0,65.0,301.8500061035156,0.07999999821186066,12.180000305175781,24.790000915527344,3676.110107421875,0.10000000149011612,204.22999572753906,16.0,0.0,5.0,0.0,11.0,14.0,34.0,31.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
6.0,1.0,1.0,1.0,9.0,28.530000686645508,0.33000001311302185,3.0,9.510000228881836,85.58999633789062,0.009999999776482582,4.75,4.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,0.0
2.0,1.0,1.0,1.0,6.0,15.510000228881836,0.4000000059604645,2.5,6.199999809265137,38.77000045776367,0.009999999776482582,2.1500000953674316,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,6.0,15.510000228881836,0.4000000059604645,2.5,6.199999809265137,38.77000045776367,0.009999999776482582,2.1500000953674316,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
5.0,1.0,1.0,1.0,11.0,28.43000030517578,0.25,4.0,7.110000133514404,113.73999786376953,0.009999999776482582,6.320000171661377,3.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,0.0
6.0,1.0,1.0,1.0,9.0,28.530000686645508,0.33000001311302185,3.0,9.510000228881836,85.58999633789062,0.009999999776482582,4.75,2.0,0.0,2.0,0.0,6.0,3.0,6.0,3.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,2.0,1.0,1.0,8.0,24.0,0.4000000059604645,2.5,9.600000381469727,60.0,0.009999999776482582,3.3299999237060547,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,3.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
3.0,3.0,1.0,2.0,15.0,53.77000045776367,0.17000000178813934,6.0,8.960000038146973,322.6499938964844,0.019999999552965164,17.920000076293945,1.0,0.0,0.0,0.0,9.0,3.0,11.0,4.0,5.0,0.0
3.0,3.0,1.0,2.0,16.0,57.36000061035156,0.17000000178813934,6.0,9.5600004196167,344.1600036621094,0.019999999552965164,19.1200008392334,1.0,0.0,0.0,0.0,9.0,3.0,12.0,4.0,5.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,2.0,1.0,2.0,9.0,27.0,0.14000000059604645,7.0,3.859999895095825,189.0,0.009999999776482582,10.5,0.0,0.0,0.0,0.0,7.0,1.0,7.0,2.0,3.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
13.0,3.0,3.0,2.0,21.0,77.70999908447266,0.20999999344348907,4.800000190734863,16.190000534057617,373.0,0.029999999329447746,20.719999313354492,10.0,0.0,1.0,0.0,8.0,5.0,15.0,6.0,5.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,2.0,1.0,2.0,9.0,27.0,0.14000000059604645,7.0,3.859999895095825,189.0,0.009999999776482582,10.5,0.0,0.0,0.0,0.0,7.0,1.0,7.0,2.0,3.0,0.0
3.0,3.0,3.0,2.0,14.0,53.29999923706055,0.2199999988079071,4.5,11.850000381469727,239.86000061035156,0.019999999552965164,13.329999923706055,1.0,0.0,0.0,0.0,9.0,5.0,9.0,5.0,5.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
13.0,2.0,1.0,1.0,21.0,82.04000091552734,0.14000000059604645,7.0,11.720000267028809,574.3099975585938,0.029999999329447746,31.90999984741211,7.0,0.0,4.0,0.0,10.0,5.0,14.0,7.0,3.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
3.0,1.0,1.0,1.0,9.0,23.260000228881836,0.5,2.0,11.630000114440918,46.529998779296875,0.009999999776482582,2.5799999237060547,1.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,8.0,24.0,0.33000001311302185,3.0,8.0,72.0,0.009999999776482582,4.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,2.0,1.0,0.0
3.0,1.0,1.0,1.0,14.0,44.380001068115234,0.25,4.0,11.09000015258789,177.52000427246094,0.009999999776482582,9.859999656677246,0.0,0.0,0.0,0.0,8.0,1.0,13.0,1.0,1.0,0.0
28.0,3.0,3.0,2.0,119.0,628.9600219726562,0.07000000029802322,13.75,45.7400016784668,8648.240234375,0.20999999344348907,480.4599914550781,22.0,0.0,4.0,0.0,13.0,26.0,64.0,55.0,5.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,7.0,18.09000015258789,0.5,2.0,9.050000190734863,36.189998626708984,0.009999999776482582,2.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,2.0,1.0,0.0
7.0,1.0,1.0,1.0,16.0,53.150001525878906,0.27000001072883606,3.75,14.170000076293945,199.32000732421875,0.019999999552965164,11.069999694824219,4.0,1.0,0.0,0.0,6.0,4.0,11.0,5.0,1.0,0.0
9.0,2.0,1.0,1.0,17.0,58.810001373291016,0.15000000596046448,6.670000076293945,8.819999694824219,392.07000732421875,0.019999999552965164,21.780000686645508,7.0,0.0,0.0,0.0,8.0,3.0,12.0,5.0,3.0,0.0
4.0,1.0,1.0,1.0,6.0,15.510000228881836,0.5,2.0,7.75,31.020000457763672,0.009999999776482582,1.7200000286102295,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
27.0,5.0,4.0,5.0,63.0,288.8500061035156,0.07000000029802322,14.699999809265137,19.649999618530273,4246.1298828125,0.10000000149011612,235.89999389648438,19.0,3.0,3.0,0.0,14.0,10.0,42.0,21.0,9.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
1.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
1.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
35.0,6.0,3.0,5.0,125.0,630.5499877929688,0.05000000074505806,21.3700008392334,29.510000228881836,13473.83984375,0.20999999344348907,748.5499877929688,32.0,0.0,1.0,0.0,14.0,19.0,67.0,58.0,11.0,0.0
8.0,1.0,1.0,1.0,9.0,25.270000457763672,0.6700000166893005,1.5,16.84000015258789,37.900001525878906,0.009999999776482582,2.109999895095825,3.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0
10.0,2.0,1.0,2.0,11.0,34.869998931884766,0.25,4.0,8.720000267028809,139.47999572753906,0.009999999776482582,7.75,5.0,0.0,0.0,0.0,6.0,3.0,7.0,4.0,3.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
5.0,2.0,1.0,1.0,17.0,68.0,0.2199999988079071,4.5,15.109999656677246,306.0,0.019999999552965164,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,8.0,22.459999084472656,0.5,2.0,11.229999542236328,44.91999816894531,0.009999999776482582,2.5,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
16.0,2.0,1.0,2.0,20.0,76.1500015258789,0.1899999976158142,5.329999923706055,14.279999732971191,406.1199951171875,0.029999999329447746,22.559999465942383,8.0,0.0,1.0,0.0,8.0,6.0,12.0,8.0,3.0,0.0
18.0,1.0,1.0,1.0,45.0,203.55999755859375,0.11999999731779099,8.25,24.670000076293945,1679.3699951171875,0.07000000029802322,93.30000305175781,12.0,0.0,1.0,0.0,11.0,12.0,27.0,18.0,1.0,0.0
7.0,1.0,1.0,1.0,17.0,58.810001373291016,0.4399999976158142,2.2899999618530273,25.729999542236328,134.4199981689453,0.019999999552965164,7.46999979019165,5.0,0.0,0.0,0.0,4.0,7.0,9.0,8.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
10.0,2.0,1.0,2.0,22.0,78.87000274658203,0.23999999463558197,4.199999809265137,18.780000686645508,331.25,0.029999999329447746,18.399999618530273,8.0,0.0,0.0,0.0,7.0,5.0,16.0,6.0,3.0,0.0
5.0,1.0,1.0,1.0,6.0,15.510000228881836,0.5,2.0,7.75,31.020000457763672,0.009999999776482582,1.7200000286102295,2.0,0.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.0,3.0,1.0,3.0,23.0,85.11000061035156,0.1599999964237213,6.400000095367432,13.300000190734863,544.7000122070312,0.029999999329447746,30.260000228881836,10.0,1.0,0.0,0.0,8.0,5.0,15.0,8.0,5.0,0.0
27.0,6.0,1.0,2.0,64.0,300.8299865722656,0.03999999910593033,22.399999618530273,13.430000305175781,6738.5498046875,0.10000000149011612,374.3599853515625,19.0,5.0,0.0,0.0,16.0,10.0,36.0,28.0,11.0,0.0
43.0,4.0,1.0,2.0,111.0,590.72998046875,0.10000000149011612,9.630000114440918,61.349998474121094,5688.5498046875,0.20000000298023224,316.0299987792969,25.0,2.0,3.0,0.0,13.0,27.0,71.0,40.0,7.0,0.0
9.0,1.0,1.0,1.0,20.0,76.1500015258789,0.20999999344348907,4.670000076293945,16.31999969482422,355.3500061035156,0.029999999329447746,19.739999771118164,6.0,0.0,0.0,0.0,8.0,6.0,13.0,7.0,1.0,0.0
23.0,1.0,1.0,1.0,69.0,331.7099914550781,0.18000000715255737,5.599999904632568,59.22999954223633,1857.56005859375,0.10999999940395355,103.19999694824219,13.0,0.0,0.0,0.0,8.0,20.0,41.0,28.0,1.0,0.0
25.0,4.0,1.0,3.0,64.0,293.44000244140625,0.10999999940395355,8.930000305175781,32.869998931884766,2619.97998046875,0.10000000149011612,145.5500030517578,21.0,1.0,1.0,0.0,10.0,14.0,39.0,25.0,7.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,8.0,22.459999084472656,0.33000001311302185,3.0,7.489999771118164,67.37999725341797,0.009999999776482582,3.740000009536743,2.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,0.0
11.0,1.0,1.0,1.0,25.0,100.0,0.20000000298023224,5.0,20.0,500.0,0.029999999329447746,27.780000686645508,7.0,0.0,0.0,0.0,8.0,8.0,15.0,10.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
74.0,6.0,5.0,6.0,155.0,781.8800048828125,0.05000000074505806,18.790000915527344,41.61000061035156,14691.1298828125,0.25999999046325684,816.1699829101562,54.0,7.0,7.0,4.0,14.0,19.0,104.0,51.0,11.0,0.0
44.0,4.0,1.0,4.0,99.0,490.4700012207031,0.07999999821186066,12.630000114440918,38.83000183105469,6195.35009765625,0.1599999964237213,344.19000244140625,38.0,0.0,3.0,0.0,12.0,19.0,59.0,40.0,7.0,0.0
20.0,1.0,1.0,1.0,62.0,291.42999267578125,0.18000000715255737,5.559999942779541,52.459999084472656,1619.0400390625,0.10000000149011612,89.94999694824219,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,0.0
13.0,1.0,1.0,1.0,20.0,78.13999938964844,0.33000001311302185,3.0,26.049999237060547,234.41000366210938,0.029999999329447746,13.020000457763672,9.0,0.0,0.0,0.0,6.0,9.0,11.0,9.0,1.0,0.0
5.0,1.0,1.0,1.0,7.0,19.649999618530273,0.5,2.0,9.829999923706055,39.29999923706055,0.009999999776482582,2.180000066757202,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,0.0
19.0,2.0,1.0,1.0,22.0,85.94999694824219,0.10999999940395355,9.0,9.550000190734863,773.5599975585938,0.029999999329447746,42.97999954223633,8.0,5.0,3.0,0.0,10.0,5.0,13.0,9.0,3.0,0.0
9.0,1.0,1.0,1.0,11.0,34.869998931884766,0.3199999928474426,3.119999885559082,11.15999984741211,108.97000122070312,0.009999999776482582,6.050000190734863,4.0,2.0,0.0,0.0,5.0,4.0,6.0,5.0,1.0,0.0
19.0,2.0,1.0,1.0,23.0,92.0,0.10000000149011612,9.899999618530273,9.289999961853027,910.7999877929688,0.029999999329447746,50.599998474121094,8.0,5.0,3.0,0.0,11.0,5.0,14.0,9.0,3.0,0.0
46.0,4.0,1.0,4.0,97.0,485.0,0.09000000357627869,11.399999618530273,42.540000915527344,5529.0,0.1599999964237213,307.1700134277344,38.0,0.0,3.0,0.0,12.0,20.0,59.0,38.0,7.0,0.0
68.0,9.0,8.0,9.0,191.0,1029.9300537109375,0.03999999910593033,24.139999389648438,42.65999984741211,24862.5703125,0.3400000035762787,1381.25,49.0,7.0,10.0,0.0,17.0,25.0,120.0,71.0,17.0,0.0
20.0,1.0,1.0,1.0,62.0,291.42999267578125,0.18000000715255737,5.559999942779541,52.459999084472656,1619.0400390625,0.10000000149011612,89.94999694824219,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,0.0
14.0,1.0,1.0,1.0,20.0,78.13999938964844,0.33000001311302185,3.0,26.049999237060547,234.41000366210938,0.029999999329447746,13.020000457763672,9.0,0.0,0.0,0.0,6.0,9.0,11.0,9.0,1.0,0.0
5.0,1.0,1.0,1.0,7.0,19.649999618530273,0.5,2.0,9.829999923706055,39.29999923706055,0.009999999776482582,2.180000066757202,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,0.0
22.0,1.0,1.0,1.0,69.0,331.7099914550781,0.18000000715255737,5.599999904632568,59.22999954223633,1857.56005859375,0.10999999940395355,103.19999694824219,13.0,0.0,0.0,0.0,8.0,20.0,41.0,28.0,1.0,0.0
16.0,1.0,1.0,1.0,22.0,88.0,0.33000001311302185,3.0,29.329999923706055,264.0,0.029999999329447746,14.670000076293945,10.0,0.0,0.0,0.0,6.0,10.0,12.0,10.0,1.0,0.0
