0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
11.0,16.0,0.0,1.0,73.0,2.0,1.0,16.0,7.0,8.0,0.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,1.0,1.0,25.0,11.0,32.0,2.0,2.0,2.0,0.0,6.0,10.0,1.0,0.0,4.0,5.0,3.0,45.0,5.0,1.0,1.0,28.0,10.0,3.0,6.0,4.0,0.0,3.0,9.0,70.0,23.0,3.0,3.0,1.0,12.0,36.0,4.0,1.0,3.0,1.0,12.0,5.0,4.0,5.0,4.0,33.0,1.0,0.0,1.0,2.0
24.0,16.0,1.0,0.0,96.0,0.0,2.0,11.0,15.0,4.0,1.0,8.0,9.0,1.0,1.0,2.0,0.0,0.0,8.0,9.0,5.0,0.0,2.0,6.0,12.0,2.0,27.0,4.0,0.0,5.0,0.0,0.0,6.0,0.0,10.0,2.0,6.0,6.0,40.0,11.0,5.0,2.0,6.0,2.0,0.0,12.0,0.0,2.0,4.0,18.0,61.0,11.0,5.0,4.0,1.0,8.0,33.0,1.0,0.0,3.0,2.0,8.0,5.0,7.0,4.0,1.0,29.0,1.0,0.0,1.0,2.0
20.0,16.0,0.0,0.0,90.0,0.0,2.0,6.0,5.0,9.0,1.0,12.0,14.0,2.0,0.0,3.0,0.0,1.0,11.0,8.0,6.0,0.0,2.0,9.0,23.0,5.0,19.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,13.0,5.0,5.0,7.0,41.0,15.0,1.0,0.0,19.0,4.0,5.0,6.0,3.0,1.0,4.0,21.0,53.0,7.0,3.0,3.0,3.0,14.0,38.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,7.0,1.0,32.0,1.0,10.0,1.0,2.0
11.0,15.0,1.0,0.0,81.0,0.0,1.0,9.0,5.0,6.0,0.0,12.0,17.0,3.0,1.0,2.0,2.0,0.0,8.0,14.0,5.0,0.0,4.0,4.0,28.0,3.0,26.0,1.0,4.0,0.0,0.0,4.0,3.0,3.0,9.0,5.0,10.0,6.0,42.0,10.0,1.0,6.0,26.0,2.0,6.0,12.0,2.0,3.0,1.0,15.0,60.0,14.0,3.0,4.0,2.0,4.0,32.0,1.0,1.0,3.0,2.0,10.0,2.0,7.0,8.0,10.0,20.0,1.0,0.0,1.0,2.0
11.0,30.0,2.0,0.0,71.0,0.0,2.0,12.0,1.0,16.0,2.0,18.0,13.0,3.0,0.0,3.0,0.0,0.0,18.0,13.0,2.0,0.0,1.0,5.0,24.0,1.0,25.0,0.0,4.0,1.0,0.0,2.0,8.0,3.0,12.0,9.0,13.0,3.0,42.0,9.0,0.0,5.0,7.0,0.0,0.0,12.0,1.0,4.0,4.0,13.0,48.0,11.0,7.0,2.0,0.0,5.0,42.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,4.0,5.0,19.0,0.0,0.0,1.0,2.0
24.0,14.0,1.0,0.0,56.0,0.0,2.0,14.0,9.0,3.0,0.0,13.0,14.0,1.0,0.0,6.0,1.0,1.0,3.0,20.0,2.0,0.0,3.0,0.0,33.0,3.0,29.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,9.0,53.0,18.0,1.0,0.0,26.0,1.0,0.0,13.0,6.0,4.0,2.0,15.0,84.0,11.0,6.0,3.0,4.0,8.0,36.0,6.0,1.0,5.0,4.0,1.0,7.0,8.0,9.0,0.0,23.0,1.0,0.0,1.0,2.0
8.0,18.0,0.0,1.0,64.0,1.0,4.0,11.0,8.0,7.0,1.0,16.0,9.0,4.0,0.0,5.0,0.0,0.0,13.0,17.0,7.0,0.0,2.0,5.0,46.0,1.0,26.0,0.0,8.0,3.0,0.0,2.0,3.0,2.0,5.0,8.0,8.0,9.0,26.0,8.0,3.0,3.0,7.0,1.0,1.0,11.0,3.0,3.0,4.0,26.0,51.0,5.0,8.0,2.0,1.0,9.0,49.0,1.0,1.0,6.0,0.0,14.0,2.0,14.0,4.0,5.0,21.0,5.0,0.0,1.0,2.0
23.0,16.0,0.0,0.0,69.0,1.0,1.0,15.0,5.0,0.0,1.0,14.0,11.0,0.0,0.0,5.0,0.0,0.0,12.0,10.0,4.0,0.0,1.0,11.0,20.0,2.0,23.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,10.0,58.0,16.0,3.0,4.0,14.0,2.0,0.0,9.0,3.0,1.0,6.0,18.0,84.0,14.0,3.0,3.0,1.0,6.0,25.0,1.0,1.0,6.0,2.0,1.0,4.0,10.0,3.0,0.0,28.0,0.0,0.0,1.0,2.0
15.0,12.0,0.0,1.0,60.0,0.0,1.0,16.0,6.0,7.0,0.0,11.0,10.0,4.0,5.0,3.0,1.0,0.0,9.0,14.0,2.0,0.0,3.0,6.0,19.0,1.0,15.0,3.0,9.0,11.0,0.0,4.0,5.0,3.0,9.0,9.0,11.0,7.0,39.0,11.0,8.0,3.0,4.0,6.0,3.0,13.0,3.0,4.0,3.0,21.0,36.0,11.0,5.0,4.0,1.0,11.0,50.0,1.0,1.0,4.0,2.0,12.0,6.0,3.0,9.0,4.0,30.0,1.0,7.0,1.0,2.0
2.0,21.0,2.0,0.0,74.0,0.0,0.0,7.0,6.0,4.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,5.0,0.0,5.0,14.0,13.0,5.0,25.0,1.0,5.0,3.0,0.0,0.0,8.0,2.0,1.0,8.0,3.0,9.0,41.0,17.0,1.0,1.0,16.0,13.0,2.0,3.0,2.0,3.0,3.0,10.0,63.0,18.0,2.0,1.0,5.0,13.0,42.0,2.0,0.0,5.0,4.0,4.0,11.0,8.0,5.0,0.0,28.0,1.0,0.0,1.0,2.0
10.0,8.0,0.0,1.0,61.0,0.0,0.0,9.0,6.0,4.0,0.0,19.0,6.0,4.0,2.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,2.0,3.0,26.0,6.0,35.0,0.0,4.0,3.0,1.0,0.0,6.0,1.0,2.0,10.0,23.0,9.0,31.0,9.0,1.0,2.0,13.0,2.0,0.0,8.0,1.0,2.0,3.0,8.0,59.0,3.0,5.0,3.0,1.0,11.0,62.0,7.0,0.0,2.0,1.0,10.0,7.0,7.0,10.0,3.0,21.0,1.0,4.0,1.0,2.0
6.0,10.0,2.0,0.0,68.0,1.0,2.0,12.0,4.0,8.0,0.0,17.0,5.0,3.0,1.0,1.0,2.0,2.0,6.0,9.0,1.0,0.0,3.0,13.0,16.0,5.0,30.0,2.0,2.0,6.0,0.0,1.0,9.0,0.0,14.0,1.0,12.0,9.0,35.0,12.0,3.0,3.0,25.0,5.0,0.0,10.0,1.0,6.0,3.0,24.0,56.0,9.0,5.0,1.0,4.0,12.0,43.0,3.0,0.0,5.0,1.0,7.0,7.0,7.0,5.0,2.0,24.0,0.0,5.0,1.0,2.0
9.0,16.0,0.0,0.0,64.0,0.0,0.0,15.0,7.0,7.0,0.0,7.0,10.0,2.0,0.0,3.0,1.0,1.0,12.0,24.0,2.0,0.0,2.0,13.0,31.0,0.0,25.0,2.0,2.0,1.0,0.0,5.0,8.0,1.0,0.0,7.0,10.0,4.0,33.0,16.0,1.0,2.0,17.0,7.0,0.0,6.0,2.0,5.0,6.0,11.0,69.0,5.0,4.0,0.0,0.0,9.0,58.0,1.0,0.0,3.0,0.0,11.0,4.0,2.0,1.0,9.0,33.0,0.0,1.0,1.0,2.0
4.0,19.0,1.0,0.0,71.0,0.0,4.0,15.0,6.0,8.0,1.0,12.0,15.0,7.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,8.0,4.0,14.0,8.0,39.0,2.0,9.0,1.0,0.0,6.0,9.0,2.0,4.0,5.0,21.0,7.0,43.0,8.0,3.0,2.0,11.0,10.0,0.0,12.0,2.0,5.0,3.0,17.0,49.0,10.0,5.0,1.0,6.0,10.0,49.0,2.0,1.0,3.0,1.0,13.0,7.0,3.0,6.0,4.0,15.0,0.0,3.0,1.0,2.0
5.0,22.0,0.0,2.0,62.0,0.0,1.0,10.0,2.0,8.0,0.0,9.0,15.0,4.0,0.0,0.0,1.0,3.0,9.0,12.0,3.0,0.0,0.0,1.0,30.0,6.0,28.0,4.0,10.0,2.0,0.0,5.0,7.0,0.0,2.0,4.0,13.0,9.0,46.0,6.0,10.0,4.0,14.0,23.0,0.0,9.0,0.0,3.0,2.0,12.0,65.0,12.0,6.0,1.0,1.0,13.0,62.0,1.0,0.0,7.0,4.0,10.0,6.0,9.0,12.0,3.0,20.0,1.0,1.0,1.0,2.0
11.0,12.0,0.0,0.0,61.0,0.0,1.0,9.0,9.0,2.0,2.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,13.0,15.0,6.0,0.0,5.0,3.0,21.0,1.0,38.0,1.0,5.0,5.0,0.0,2.0,3.0,0.0,4.0,1.0,9.0,8.0,59.0,18.0,5.0,0.0,7.0,1.0,4.0,9.0,1.0,5.0,3.0,17.0,70.0,16.0,4.0,4.0,1.0,9.0,50.0,1.0,0.0,7.0,0.0,2.0,7.0,5.0,11.0,0.0,24.0,0.0,0.0,1.0,2.0
7.0,15.0,0.0,1.0,74.0,0.0,0.0,14.0,5.0,4.0,0.0,17.0,11.0,3.0,0.0,2.0,1.0,1.0,8.0,18.0,3.0,0.0,5.0,3.0,20.0,5.0,38.0,3.0,1.0,3.0,0.0,4.0,5.0,0.0,0.0,4.0,22.0,10.0,51.0,13.0,5.0,1.0,16.0,4.0,1.0,8.0,2.0,9.0,2.0,13.0,57.0,16.0,7.0,2.0,2.0,3.0,48.0,0.0,0.0,4.0,2.0,5.0,4.0,2.0,5.0,2.0,25.0,0.0,0.0,1.0,2.0
15.0,18.0,0.0,0.0,75.0,0.0,1.0,9.0,8.0,4.0,0.0,11.0,6.0,1.0,3.0,2.0,1.0,1.0,13.0,8.0,5.0,0.0,5.0,1.0,19.0,6.0,36.0,4.0,3.0,2.0,0.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,41.0,14.0,2.0,1.0,11.0,11.0,3.0,12.0,1.0,5.0,1.0,8.0,45.0,27.0,0.0,0.0,2.0,9.0,43.0,3.0,2.0,1.0,4.0,8.0,6.0,12.0,5.0,2.0,30.0,3.0,0.0,1.0,2.0
8.0,23.0,1.0,0.0,76.0,0.0,1.0,14.0,8.0,9.0,3.0,14.0,11.0,3.0,2.0,3.0,0.0,1.0,5.0,14.0,3.0,0.0,12.0,2.0,44.0,0.0,28.0,7.0,9.0,4.0,0.0,4.0,1.0,1.0,8.0,1.0,6.0,5.0,43.0,17.0,2.0,1.0,8.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,53.0,19.0,2.0,1.0,4.0,7.0,44.0,0.0,1.0,1.0,3.0,6.0,4.0,8.0,6.0,3.0,28.0,2.0,1.0,1.0,2.0
7.0,7.0,2.0,2.0,77.0,0.0,2.0,10.0,3.0,7.0,1.0,10.0,10.0,4.0,0.0,2.0,0.0,0.0,7.0,14.0,4.0,0.0,6.0,6.0,32.0,5.0,25.0,5.0,4.0,3.0,0.0,3.0,5.0,0.0,7.0,3.0,13.0,4.0,39.0,12.0,4.0,1.0,13.0,5.0,0.0,11.0,0.0,4.0,2.0,8.0,84.0,8.0,3.0,2.0,6.0,12.0,63.0,3.0,0.0,4.0,1.0,15.0,4.0,8.0,3.0,8.0,23.0,0.0,1.0,1.0,2.0
11.0,6.0,0.0,0.0,104.0,0.0,0.0,11.0,4.0,9.0,0.0,10.0,7.0,0.0,0.0,1.0,4.0,4.0,11.0,15.0,3.0,0.0,1.0,19.0,9.0,2.0,30.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,32.0,18.0,1.0,0.0,12.0,0.0,0.0,9.0,0.0,1.0,0.0,14.0,135.0,32.0,9.0,5.0,2.0,1.0,22.0,2.0,2.0,14.0,1.0,0.0,6.0,2.0,0.0,0.0,38.0,0.0,0.0,1.0,2.0
13.0,19.0,1.0,1.0,94.0,0.0,3.0,14.0,5.0,1.0,0.0,9.0,8.0,3.0,0.0,1.0,1.0,3.0,12.0,18.0,3.0,0.0,1.0,16.0,27.0,2.0,35.0,1.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,10.0,9.0,48.0,10.0,2.0,1.0,8.0,3.0,0.0,7.0,1.0,5.0,3.0,16.0,89.0,16.0,3.0,2.0,4.0,13.0,30.0,5.0,0.0,7.0,0.0,4.0,2.0,4.0,6.0,2.0,23.0,0.0,1.0,1.0,2.0
8.0,5.0,1.0,1.0,72.0,0.0,2.0,11.0,6.0,5.0,1.0,12.0,13.0,0.0,0.0,1.0,1.0,0.0,16.0,16.0,2.0,0.0,3.0,19.0,23.0,8.0,26.0,2.0,11.0,5.0,0.0,4.0,2.0,1.0,6.0,5.0,27.0,6.0,34.0,16.0,0.0,3.0,23.0,4.0,1.0,10.0,2.0,7.0,5.0,21.0,50.0,7.0,3.0,5.0,6.0,7.0,57.0,2.0,1.0,4.0,1.0,11.0,3.0,9.0,6.0,1.0,23.0,1.0,0.0,1.0,2.0
10.0,19.0,1.0,1.0,87.0,0.0,1.0,13.0,3.0,6.0,0.0,15.0,13.0,4.0,0.0,2.0,0.0,2.0,9.0,13.0,5.0,0.0,3.0,12.0,13.0,1.0,34.0,3.0,5.0,4.0,0.0,2.0,2.0,1.0,20.0,6.0,23.0,2.0,35.0,4.0,3.0,2.0,18.0,0.0,0.0,12.0,1.0,4.0,2.0,13.0,43.0,9.0,6.0,1.0,4.0,9.0,38.0,4.0,0.0,8.0,0.0,16.0,3.0,11.0,6.0,0.0,32.0,0.0,0.0,1.0,2.0
5.0,18.0,1.0,3.0,82.0,0.0,0.0,7.0,3.0,9.0,1.0,9.0,6.0,2.0,4.0,0.0,0.0,0.0,9.0,11.0,1.0,0.0,1.0,27.0,9.0,7.0,30.0,2.0,8.0,4.0,0.0,1.0,10.0,2.0,11.0,7.0,26.0,7.0,48.0,12.0,5.0,3.0,25.0,0.0,0.0,11.0,1.0,3.0,5.0,15.0,66.0,5.0,3.0,1.0,3.0,4.0,50.0,3.0,1.0,4.0,1.0,9.0,4.0,8.0,6.0,2.0,22.0,3.0,0.0,1.0,2.0
7.0,14.0,0.0,1.0,60.0,0.0,2.0,17.0,7.0,7.0,2.0,13.0,11.0,4.0,0.0,1.0,0.0,2.0,15.0,16.0,2.0,0.0,4.0,6.0,25.0,5.0,34.0,3.0,4.0,4.0,0.0,6.0,8.0,1.0,6.0,3.0,16.0,6.0,41.0,6.0,4.0,1.0,27.0,12.0,0.0,10.0,1.0,5.0,3.0,12.0,48.0,8.0,6.0,0.0,2.0,10.0,64.0,4.0,0.0,2.0,0.0,14.0,3.0,7.0,7.0,3.0,22.0,3.0,0.0,1.0,2.0
9.0,8.0,0.0,0.0,45.0,1.0,2.0,12.0,3.0,7.0,0.0,21.0,12.0,2.0,3.0,0.0,0.0,2.0,12.0,16.0,1.0,0.0,1.0,23.0,32.0,7.0,26.0,1.0,5.0,1.0,0.0,3.0,13.0,1.0,1.0,3.0,30.0,7.0,54.0,12.0,2.0,3.0,30.0,9.0,1.0,14.0,2.0,5.0,2.0,11.0,49.0,1.0,9.0,0.0,2.0,4.0,33.0,0.0,0.0,5.0,3.0,11.0,5.0,5.0,9.0,7.0,23.0,1.0,0.0,1.0,2.0
11.0,16.0,0.0,0.0,65.0,0.0,5.0,14.0,13.0,12.0,0.0,15.0,9.0,4.0,1.0,0.0,1.0,2.0,7.0,8.0,3.0,0.0,4.0,8.0,17.0,6.0,28.0,3.0,9.0,5.0,0.0,4.0,8.0,0.0,7.0,3.0,21.0,4.0,63.0,9.0,3.0,1.0,18.0,7.0,3.0,10.0,4.0,5.0,5.0,21.0,57.0,7.0,7.0,2.0,6.0,14.0,51.0,3.0,0.0,3.0,0.0,8.0,5.0,7.0,5.0,2.0,14.0,1.0,5.0,1.0,2.0
7.0,13.0,4.0,1.0,63.0,0.0,5.0,19.0,7.0,13.0,4.0,15.0,7.0,6.0,1.0,1.0,0.0,0.0,15.0,15.0,9.0,0.0,6.0,18.0,12.0,3.0,21.0,1.0,12.0,6.0,0.0,3.0,6.0,2.0,11.0,4.0,26.0,6.0,37.0,6.0,4.0,1.0,16.0,7.0,1.0,16.0,1.0,3.0,0.0,11.0,46.0,2.0,10.0,1.0,1.0,6.0,65.0,1.0,0.0,3.0,0.0,12.0,2.0,6.0,8.0,4.0,19.0,2.0,0.0,1.0,2.0
6.0,3.0,1.0,0.0,61.0,1.0,0.0,24.0,6.0,5.0,5.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,12.0,10.0,0.0,7.0,9.0,6.0,4.0,28.0,2.0,4.0,5.0,0.0,3.0,5.0,0.0,7.0,6.0,19.0,15.0,48.0,5.0,5.0,1.0,13.0,8.0,1.0,19.0,3.0,8.0,5.0,19.0,42.0,15.0,5.0,6.0,1.0,17.0,49.0,1.0,1.0,3.0,3.0,6.0,3.0,4.0,4.0,5.0,21.0,3.0,0.0,1.0,2.0
0.0,13.0,1.0,0.0,71.0,0.0,1.0,11.0,5.0,6.0,0.0,12.0,6.0,1.0,1.0,2.0,2.0,0.0,9.0,15.0,2.0,0.0,3.0,12.0,27.0,1.0,30.0,1.0,6.0,3.0,0.0,3.0,3.0,2.0,9.0,5.0,22.0,8.0,35.0,11.0,0.0,0.0,15.0,1.0,4.0,13.0,1.0,1.0,0.0,13.0,70.0,8.0,6.0,0.0,1.0,8.0,56.0,1.0,1.0,7.0,2.0,9.0,7.0,7.0,5.0,8.0,14.0,1.0,1.0,1.0,2.0
14.0,14.0,1.0,1.0,56.0,0.0,1.0,12.0,5.0,5.0,0.0,9.0,13.0,3.0,0.0,5.0,0.0,0.0,7.0,20.0,5.0,0.0,3.0,1.0,30.0,3.0,23.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,5.0,9.0,15.0,55.0,12.0,3.0,1.0,8.0,4.0,0.0,10.0,1.0,2.0,0.0,14.0,80.0,18.0,2.0,6.0,4.0,19.0,43.0,2.0,3.0,4.0,1.0,6.0,5.0,5.0,2.0,0.0,31.0,0.0,4.0,1.0,2.0
16.0,13.0,1.0,1.0,73.0,0.0,2.0,12.0,7.0,1.0,0.0,10.0,10.0,1.0,0.0,6.0,0.0,0.0,9.0,11.0,7.0,0.0,6.0,2.0,27.0,1.0,24.0,2.0,5.0,0.0,0.0,1.0,5.0,0.0,7.0,3.0,13.0,13.0,32.0,12.0,2.0,1.0,15.0,5.0,2.0,11.0,5.0,1.0,3.0,15.0,69.0,22.0,2.0,3.0,1.0,7.0,61.0,7.0,0.0,8.0,3.0,9.0,7.0,12.0,6.0,2.0,35.0,2.0,3.0,1.0,2.0
7.0,26.0,1.0,0.0,74.0,0.0,0.0,18.0,5.0,9.0,1.0,29.0,10.0,5.0,1.0,2.0,0.0,0.0,8.0,18.0,10.0,0.0,0.0,7.0,16.0,4.0,19.0,1.0,5.0,6.0,0.0,2.0,4.0,2.0,20.0,4.0,23.0,8.0,35.0,16.0,4.0,3.0,15.0,1.0,2.0,7.0,3.0,1.0,4.0,19.0,52.0,7.0,4.0,1.0,2.0,12.0,58.0,1.0,1.0,5.0,5.0,8.0,2.0,10.0,3.0,6.0,31.0,7.0,2.0,1.0,2.0
6.0,7.0,0.0,0.0,67.0,0.0,3.0,11.0,4.0,16.0,1.0,10.0,14.0,2.0,1.0,1.0,0.0,0.0,8.0,16.0,5.0,0.0,6.0,5.0,28.0,6.0,29.0,1.0,1.0,3.0,0.0,4.0,8.0,3.0,12.0,4.0,11.0,5.0,36.0,12.0,3.0,5.0,14.0,20.0,1.0,15.0,4.0,3.0,9.0,11.0,43.0,8.0,4.0,3.0,0.0,10.0,47.0,1.0,1.0,1.0,1.0,13.0,3.0,12.0,2.0,10.0,27.0,3.0,0.0,1.0,2.0
14.0,21.0,1.0,0.0,59.0,0.0,2.0,10.0,6.0,3.0,0.0,13.0,12.0,1.0,0.0,2.0,1.0,0.0,12.0,22.0,6.0,0.0,2.0,2.0,30.0,1.0,35.0,0.0,3.0,1.0,0.0,4.0,9.0,2.0,12.0,4.0,15.0,9.0,49.0,5.0,8.0,0.0,11.0,6.0,4.0,5.0,4.0,2.0,5.0,22.0,67.0,10.0,5.0,1.0,3.0,6.0,57.0,2.0,0.0,5.0,0.0,3.0,4.0,7.0,6.0,5.0,26.0,0.0,0.0,1.0,2.0
10.0,14.0,2.0,1.0,78.0,0.0,2.0,7.0,4.0,5.0,1.0,10.0,12.0,3.0,0.0,4.0,3.0,2.0,10.0,22.0,8.0,0.0,2.0,2.0,35.0,2.0,25.0,2.0,5.0,4.0,0.0,2.0,5.0,3.0,5.0,3.0,13.0,6.0,46.0,9.0,0.0,2.0,14.0,5.0,0.0,5.0,3.0,1.0,3.0,20.0,74.0,3.0,3.0,2.0,1.0,13.0,64.0,2.0,0.0,6.0,2.0,5.0,1.0,9.0,5.0,4.0,21.0,2.0,1.0,1.0,2.0
16.0,12.0,0.0,0.0,90.0,0.0,3.0,2.0,3.0,12.0,1.0,15.0,9.0,1.0,0.0,4.0,0.0,0.0,11.0,15.0,7.0,0.0,0.0,1.0,19.0,3.0,30.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0,2.0,15.0,5.0,58.0,8.0,3.0,3.0,13.0,2.0,3.0,12.0,2.0,5.0,1.0,8.0,54.0,16.0,6.0,2.0,1.0,3.0,51.0,3.0,0.0,7.0,6.0,10.0,2.0,8.0,10.0,2.0,15.0,3.0,0.0,1.0,2.0
25.0,21.0,2.0,2.0,93.0,0.0,1.0,17.0,9.0,8.0,0.0,10.0,12.0,1.0,0.0,3.0,0.0,1.0,7.0,13.0,5.0,0.0,2.0,0.0,26.0,2.0,27.0,2.0,2.0,3.0,0.0,3.0,4.0,2.0,2.0,8.0,2.0,13.0,46.0,11.0,8.0,2.0,10.0,0.0,0.0,9.0,1.0,1.0,4.0,14.0,76.0,21.0,6.0,3.0,3.0,2.0,49.0,2.0,0.0,4.0,2.0,6.0,6.0,5.0,6.0,3.0,22.0,2.0,0.0,1.0,2.0
24.0,14.0,1.0,0.0,70.0,0.0,0.0,11.0,3.0,12.0,0.0,13.0,18.0,0.0,0.0,3.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,1.0,45.0,1.0,28.0,3.0,7.0,3.0,0.0,1.0,3.0,10.0,0.0,3.0,14.0,3.0,37.0,11.0,4.0,1.0,9.0,0.0,1.0,5.0,2.0,5.0,0.0,14.0,66.0,27.0,2.0,3.0,1.0,8.0,61.0,2.0,2.0,2.0,0.0,6.0,1.0,3.0,12.0,12.0,19.0,0.0,0.0,1.0,2.0
24.0,13.0,0.0,1.0,60.0,0.0,1.0,12.0,4.0,10.0,1.0,15.0,23.0,4.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,2.0,0.0,48.0,1.0,36.0,2.0,5.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,14.0,5.0,60.0,4.0,2.0,2.0,4.0,1.0,2.0,14.0,1.0,5.0,2.0,14.0,73.0,12.0,6.0,4.0,2.0,7.0,57.0,3.0,1.0,1.0,1.0,5.0,4.0,8.0,10.0,6.0,14.0,1.0,0.0,1.0,2.0
14.0,25.0,0.0,1.0,82.0,0.0,0.0,5.0,10.0,9.0,0.0,11.0,15.0,2.0,5.0,1.0,0.0,0.0,7.0,8.0,3.0,0.0,7.0,5.0,40.0,1.0,25.0,3.0,7.0,5.0,0.0,2.0,5.0,3.0,14.0,5.0,9.0,12.0,49.0,11.0,3.0,0.0,7.0,10.0,2.0,9.0,1.0,2.0,3.0,11.0,79.0,8.0,6.0,2.0,3.0,18.0,66.0,0.0,1.0,8.0,1.0,8.0,4.0,4.0,9.0,3.0,17.0,2.0,0.0,2.0,2.0
12.0,11.0,1.0,1.0,55.0,0.0,3.0,10.0,10.0,10.0,2.0,17.0,21.0,4.0,2.0,0.0,1.0,1.0,12.0,15.0,3.0,0.0,6.0,1.0,16.0,2.0,28.0,4.0,5.0,5.0,0.0,3.0,10.0,2.0,13.0,8.0,19.0,9.0,38.0,8.0,1.0,2.0,16.0,5.0,4.0,8.0,3.0,3.0,4.0,13.0,61.0,2.0,7.0,1.0,2.0,7.0,56.0,1.0,1.0,14.0,1.0,19.0,5.0,6.0,13.0,1.0,17.0,0.0,0.0,2.0,2.0
12.0,7.0,0.0,2.0,69.0,1.0,4.0,11.0,11.0,12.0,2.0,17.0,8.0,1.0,1.0,1.0,0.0,1.0,10.0,17.0,5.0,0.0,5.0,8.0,32.0,3.0,28.0,5.0,8.0,2.0,0.0,3.0,7.0,1.0,6.0,7.0,14.0,15.0,29.0,8.0,1.0,1.0,15.0,13.0,1.0,11.0,4.0,3.0,4.0,6.0,47.0,8.0,6.0,1.0,2.0,6.0,67.0,5.0,0.0,5.0,2.0,9.0,7.0,2.0,8.0,8.0,27.0,0.0,0.0,2.0,2.0
19.0,19.0,1.0,2.0,70.0,0.0,3.0,19.0,10.0,2.0,0.0,10.0,13.0,4.0,1.0,2.0,1.0,1.0,4.0,12.0,7.0,0.0,7.0,11.0,20.0,4.0,23.0,2.0,4.0,7.0,0.0,0.0,7.0,1.0,5.0,7.0,15.0,8.0,59.0,11.0,2.0,4.0,32.0,2.0,3.0,3.0,4.0,3.0,4.0,19.0,57.0,8.0,5.0,3.0,5.0,8.0,49.0,3.0,0.0,7.0,4.0,9.0,4.0,3.0,3.0,6.0,24.0,2.0,0.0,2.0,2.0
13.0,21.0,2.0,0.0,75.0,0.0,4.0,8.0,7.0,15.0,2.0,20.0,12.0,2.0,7.0,2.0,0.0,2.0,17.0,10.0,4.0,0.0,4.0,3.0,20.0,8.0,26.0,0.0,15.0,4.0,0.0,3.0,10.0,1.0,2.0,6.0,22.0,3.0,39.0,9.0,2.0,2.0,18.0,2.0,2.0,7.0,0.0,2.0,5.0,14.0,54.0,5.0,4.0,1.0,8.0,5.0,55.0,1.0,1.0,1.0,1.0,21.0,2.0,3.0,14.0,1.0,13.0,2.0,0.0,2.0,2.0
17.0,21.0,0.0,0.0,85.0,0.0,3.0,10.0,4.0,11.0,1.0,11.0,15.0,7.0,2.0,0.0,0.0,1.0,9.0,11.0,2.0,0.0,5.0,9.0,14.0,5.0,28.0,1.0,9.0,8.0,0.0,1.0,3.0,0.0,15.0,4.0,13.0,5.0,50.0,4.0,1.0,0.0,14.0,3.0,1.0,17.0,1.0,5.0,3.0,22.0,58.0,13.0,4.0,9.0,5.0,2.0,34.0,1.0,1.0,7.0,0.0,13.0,4.0,2.0,10.0,6.0,18.0,5.0,0.0,2.0,2.0
13.0,12.0,1.0,2.0,97.0,0.0,1.0,9.0,6.0,5.0,1.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,8.0,17.0,3.0,0.0,4.0,2.0,23.0,3.0,23.0,0.0,4.0,5.0,0.0,1.0,4.0,4.0,10.0,6.0,8.0,6.0,57.0,14.0,1.0,0.0,21.0,2.0,1.0,9.0,1.0,2.0,5.0,13.0,70.0,21.0,7.0,4.0,0.0,6.0,56.0,1.0,1.0,5.0,3.0,8.0,5.0,3.0,8.0,4.0,17.0,2.0,0.0,2.0,2.0
